ACCREDPROC_ID;ACTTAKENCODE_CODE;ANALYSISD;ANALYSISM;ANALYSISY;ANMETHCODE_BASE_ID;ANMETHTEXT;ANMETHREFID;SAMPMATINFO_EXPIRYD;SAMPMATINFO_EXPIRYM;SAMPMATINFO_EXPIRYY;EXPRRESTYPE_ID;EXPRRESPERC_FATPERC;EXPRRESPERC_MOISTPERC;LABACCRED_ID;LABID;LABCOUNTRY_ID;ANPORTSEQ;LOCALORGID;LOCALORGCOUNTRY_ID;SAMPUNITSIZE;SAMPUNITSIZEUNIT_ID;ORIGCOUNTRY_ID;ORIGFISHAREACODE_ID;ORIGFISHAREATEXT;PROCCOUNTRY_ID;PARAMCODE_BASE_ID;PARAMTEXT;PARAMTYPE_ID;SAMPMATINFO_BRANDNAME;SAMPMATINFO_MANUF;SAMPMATINFO_COM;SAMPMATINFO_PRODD;SAMPMATINFO_PRODM;SAMPMATINFO_PRODY;SAMPMATTEXT;PROGID;PROGLEGREF_CODE;SAMPSTRATEGY_ID;PROGTYPE_ID;SAMPMETHOD_ID;SAMPPOINT_ID;RESINFO_COM;EVALCODE_ID;EVALLIMITTYPE_ID;RESQUALVALUE_ID;RESTYPE_ID;RESUNIT_ID;CCALPHA;CCBETA;EVALLOWLIMIT;RESLOD;RESLOQ;RESVAL;RESVALUNCERTSD;RESVALUNCERT;RESVALREC;RESVALRECCORR_ID;SAMPCOUNTRY_ID;SAMPD;SAMPM;SAMPY;ANMATCODE;ANMATCODE_BASE_ID;ANMATCODE_ID_L1;ANMATCODE_ID_L2;ANMATCODE_ID_L3;ANMATCODE_ID_L4;ANMATCODE_ID_L5;ANMATCODE_ID_L6;ANMATCODE_ID_L7;ANMATCODE_ID_L8;ANMATCODE_ID_L9;ANMATCODE_ID_L10;ANMATCODE_ID_LAST;SAMPMATCODE;SAMPMATCODE_BASE_ID;SAMPMATCODE_ID_L1;SAMPMATCODE_ID_L2;SAMPMATCODE_ID_L3;SAMPMATCODE_ID_L4;SAMPMATCODE_ID_L5;SAMPMATCODE_ID_L6;SAMPMATCODE_ID_L7;SAMPMATCODE_ID_L8;SAMPMATCODE_ID_L9;SAMPMATCODE_ID_L10;SAMPMATCODE_ID_LAST;SAMPAREA;PROCAREA;ORIGAREA;RESID;SAMPID
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;20;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;E5027BCBA3A68A875DE6ED42B6E22F9A;CE6D442E2E45BBAA4B0CF61E58A25C06
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;20;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;32068AC3B233533FF84C77B9D5CB0E97;FD8DA0FB49CBCECFB99B8B3621A8507A
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;40;;;;;Most accurate result value estimate;Norway;;;2009;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;80DD345F4696B8DD3E6A57DA239818A0;DFE76ED6FF37E687EF9B73474913FFE8
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;20;;;;;Most accurate result value estimate;Norway;;;2009;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;A8A3B8D36199395BAC8D397590857E00;33A484D553EA6AD83F528051BE0FE32E
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;20;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;B9CB0ADF1240C3E0A628D74C8E831323;9F469755BBE52AF359428BDB25BFDC4E
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;5;;;;Most accurate result value estimate;Norway;;;2009;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;23561DB7B6F8ABC6E4F2E55616CEF510;85F7ACBEB66B37B3E3B0893D43A779A8
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;AA452CC5AC2B71A6658B2B74C42EDF1B;39F47B30E4D70A71A91C506C185879C4
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;8108E02C99E2D6EA3D99524B9DAD5207;AD4E9B3523C92645FC906ABE2197C87F
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;20;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;A57055D91B1820C294FD4F9CC6C16C39;518C17519570F149B8A402B69E032DD0
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;10;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;5D8F579E5EF980A1014C14BC2BF4B222;73148205CF26FEC2C5AD64FD1FC15E5E
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;10;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;26AEEEA7781ED6D5646C4514522C9850;FA3A4313B8F47A834DD35FCFD390AEBA
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;A917B3FFC86A6BFF6B5938346974B578;EDBA4F78082C18CA619FB6FB0343B47A
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;20;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;E59033917732689E9064F7C241E5CBCA;9700DD29C1713B4BDCAA07E58E83D35A
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;20;;;;;Most accurate result value estimate;Norway;;;2009;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;C40149306A14628C13B310E4834AA7F9;9658A50B108D02BCD95E3444F7037924
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;40;;;;;Most accurate result value estimate;Norway;;;2009;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;DF4D484967512E03D8B8CE9E9DD58529;ED9A9436A8B03BE443B14F229CEA68F6
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;20;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;5DC235D58AA66208B15844B856FFAB4F;AD519408521418781746D9172C490939
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;EE3D6514C3B52CD0AC70DCC65296189C;E25FC98926AE1CD874BD6FF53789F8F7
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;82A64A8C5D569100D37F7926A3D9F677;EA7BABC35B94CA9E89D787CCFAFFE0BB
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;77E55DB997EB3A34B4050E05C0D6E67F;5300E4B03BC4E80BF652269A587CCE5F
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;HT-2 toxin;HT-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;40;;;;;Most accurate result value estimate;Norway;;;2009;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;1F2D7F1444FACD586693979AF592B29D;5C1287953028C2F137AF50BA1D31F757
